year,state,state_abbreviation,office,candidate,party_detailed,writein,candidatevotes,totalvotes,party_simplified
2020,IDAHO,ID,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,TRUE,49,868014,OTHER
2020,IDAHO,ID,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,163,868014,OTHER
2020,IDAHO,ID,US PRESIDENT,"CELLA, TODD",INDEPENDENT,TRUE,1,868014,OTHER
2020,IDAHO,ID,US PRESIDENT,"FRANKLIN, CHRIS",,TRUE,1,868014,OTHER
2020,IDAHO,ID,US PRESIDENT,"HOEFLING, TOM",NON-AFFILIATED,TRUE,7,868014,OTHER
2020,IDAHO,ID,US PRESIDENT,"HOWARD, SHAWN W.",,TRUE,4,868014,OTHER
2020,IDAHO,ID,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,TRUE,21,868014,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,3471915,6033743,DEMOCRAT
2020,ILLINOIS,IL,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2446891,6033743,REPUBLICAN
2020,ILLINOIS,IL,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,66544,6033743,LIBERTARIAN
2020,ILLINOIS,IL,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,30494,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,FALSE,9548,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,FALSE,8046,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"FARNEY, JOHN",,TRUE,84,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,TRUE,78,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,MARK CHARLES,INDEPENDENT,TRUE,75,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,TRUE,18,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,TRUE,18,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"WILLIAMS JR., ANDY",,TRUE,8,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"BELLAR, BARBARA",,TRUE,7,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"KISHORE, JOSEPH",INDEPENDENT,TRUE,5,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"MCKEE, KEVIN",,TRUE,4,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"COLLINS, PHIL",INDEPENDENT,TRUE,3,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"STRUCK, JAMES TIMOTHY",,TRUE,2,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"ROUSE, DEBORAH",,TRUE,1,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"HIGGS, JEREMY",,TRUE,1,6033743,OTHER
2020,ILLINOIS,IL,US PRESIDENT,"SIMMONS, MARY RUTH CARO",,TRUE,1,6033743,OTHER
2020,INDIANA,IN,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1242416,3033118,DEMOCRAT
2020,INDIANA,IN,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1729519,3033118,REPUBLICAN
2020,INDIANA,IN,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,59232,3033118,LIBERTARIAN
2020,INDIANA,IN,US PRESIDENT,"HAWKINS, HOWIE",GREEN,TRUE,988,3033118,OTHER
2020,INDIANA,IN,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,893,3033118,OTHER
2020,INDIANA,IN,US PRESIDENT,"HOWARD, SHAWN W.",,TRUE,23,3033118,OTHER
2020,INDIANA,IN,US PRESIDENT,"MCCRAY, VALERIE",,TRUE,17,3033118,OTHER
2020,INDIANA,IN,US PRESIDENT,"SCHRINER, JOE",,TRUE,13,3033118,OTHER
2020,INDIANA,IN,US PRESIDENT,JOHNSON JR. JAMES L.,,TRUE,5,3033118,OTHER
2020,INDIANA,IN,US PRESIDENT,"ROUSE, DEBORAH",,TRUE,4,3033118,OTHER
2020,INDIANA,IN,US PRESIDENT,"WILLIAMS, MITCHELL",,TRUE,4,3033118,OTHER
2020,INDIANA,IN,US PRESIDENT,"STRIED, CHRISTOPHER",,TRUE,2,3033118,OTHER
2020,INDIANA,IN,US PRESIDENT,"F, RANDALL",,TRUE,1,3033118,OTHER
2020,INDIANA,IN,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,TRUE,1,3033118,OTHER
2020,IOWA,IA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,897672,1700130,REPUBLICAN
2020,IOWA,IA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,759061,1700130,DEMOCRAT
2020,IOWA,IA,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,FALSE,1082,1700130,OTHER
2020,IOWA,IA,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,FALSE,1707,1700130,OTHER
2020,IOWA,IA,US PRESIDENT,"KING, RICKI SUE",GENEOLOGY KNOW YOUR FAMILY HISTORY PARTY,FALSE,546,1700130,OTHER
2020,IOWA,IA,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,3075,1700130,OTHER
2020,IOWA,IA,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,19637,1700130,LIBERTARIAN
2020,IOWA,IA,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,FALSE,544,1700130,OTHER
2020,IOWA,IA,US PRESIDENT,"WEST, KANYE",INDEPENDENT,FALSE,3210,1700130,OTHER
2020,IOWA,IA,US PRESIDENT,,,TRUE,4337,1700130,OTHER
2020,IOWA,IA,US PRESIDENT,UNDERVOTES,,FALSE,6614,1700130,OTHER
2020,IOWA,IA,US PRESIDENT,OVERVOTES,,FALSE,2645,1700130,OTHER
2020,KANSAS,KS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,771406,1372303,REPUBLICAN
2020,KANSAS,KS,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,570323,1372303,DEMOCRAT
2020,KANSAS,KS,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,30574,1372303,LIBERTARIAN
2020,KENTUCKY,KY,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1326646,2136768,REPUBLICAN
2020,KENTUCKY,KY,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,772474,2136768,DEMOCRAT
2020,KENTUCKY,KY,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,26234,2136768,LIBERTARIAN
2020,KENTUCKY,KY,US PRESIDENT,"WEST, KANYE",INDEPENDENT,FALSE,6483,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,FALSE,3599,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"HAWKINS, HOWIE",GREEN,TRUE,716,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,408,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,TRUE,98,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,TRUE,43,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,TRUE,29,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"HOEFLING, TOM",NON-AFFILIATED,TRUE,20,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"HOWARD, SHAWN W.",,TRUE,9,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,TRUE,7,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,TRUE,1,2136768,OTHER
2020,KENTUCKY,KY,US PRESIDENT,"STEVENS, TIMOTHY ALLEN",,TRUE,1,2136768,OTHER
2020,LOUISIANA,LA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,856034,2148062,DEMOCRAT
2020,LOUISIANA,LA,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,21645,2148062,LIBERTARIAN
2020,LOUISIANA,LA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1255776,2148062,REPUBLICAN
2020,LOUISIANA,LA,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,FALSE,2497,2148062,OTHER
2020,LOUISIANA,LA,US PRESIDENT,JADE SIMMONS,BECOMING ONE NATION,FALSE,1626,2148062,OTHER
2020,LOUISIANA,LA,US PRESIDENT,"BODDIE, R. PRESIDENT",C.U.P,FALSE,1125,2148062,OTHER
2020,LOUISIANA,LA,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,FALSE,860,2148062,OTHER
2020,LOUISIANA,LA,US PRESIDENT,"PIERCE, BROCK",FREEDOM AND PROSPERITY,FALSE,749,2148062,OTHER
2020,LOUISIANA,LA,US PRESIDENT,"HOEFLING, TOM","LIFE , LIBERTY, CONSTITUTION",FALSE,668,2148062,OTHER
2020,LOUISIANA,LA,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,FALSE,987,2148062,OTHER
2020,LOUISIANA,LA,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,FALSE,536,2148062,OTHER
2020,LOUISIANA,LA,US PRESIDENT,"WEST, KANYE",THE BIRTHDAY PARTY,FALSE,4897,2148062,OTHER
2020,LOUISIANA,LA,US PRESIDENT,"HAMMONS, BILL",UNITY PARTY,FALSE,662,2148062,OTHER
2020,MAINE,ME,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,435072,828305,DEMOCRAT
2020,MAINE,ME,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,14152,828305,LIBERTARIAN
2020,MAINE,ME,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,360737,828305,REPUBLICAN
2020,MAINE,ME,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,8230,828305,OTHER
2020,MAINE,ME,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,FALSE,1183,828305,OTHER
2020,MAINE,ME,US PRESIDENT,,,TRUE,87,828305,OTHER
2020,MAINE,ME,US PRESIDENT,BLANK VOTES,,FALSE,8844,828305,OTHER
2020,MARYLAND,MD,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,976414,3037030,REPUBLICAN
2020,MARYLAND,MD,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1985023,3037030,DEMOCRAT
2020,MARYLAND,MD,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,33488,3037030,LIBERTARIAN
2020,MARYLAND,MD,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,15799,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"SEGAL, JEROME M.",BREAD AND ROSES,FALSE,5884,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"BALL, DENNIS ANDREW",,TRUE,8,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"BELLAR, BARBARA",,TRUE,23,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,TRUE,4,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,795,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"CELLA, TODD",INDEPENDENT,TRUE,11,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,TRUE,30,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"COLLINS, PHIL",INDEPENDENT,TRUE,10,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,TRUE,26,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"HOEFLING, TOM",NON-AFFILIATED,TRUE,11,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"HOWARD, SHAWN W.",,TRUE,20,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"LEE, JOHNSON",,TRUE,1,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,TRUE,16,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"ROUSE, DEBORAH",,TRUE,6,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"SHERRILL, PETER",,TRUE,3,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,TRUE,131,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,TRUE,5,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"WEST, KANYE",THE BIRTHDAY PARTY,TRUE,1117,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,TRUE,125,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"RALEY, ALBERT",,NA,32,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,"SCHAWLB, BENJAMIN",,NA,3,3037030,OTHER
2020,MARYLAND,MD,US PRESIDENT,,,NA,18045,3037030,OTHER
2020,MASSACHUSETTS,MA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,2382202,3658005,DEMOCRAT
2020,MASSACHUSETTS,MA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1167202,3658005,REPUBLICAN
2020,MASSACHUSETTS,MA,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,47013,3658005,LIBERTARIAN
2020,MASSACHUSETTS,MA,US PRESIDENT,"HAWKINS, HOWIE",GREEN-RAINBOW,FALSE,18658,3658005,OTHER
2020,MASSACHUSETTS,MA,US PRESIDENT,BLANK VOTES,,FALSE,26603,3658005,OTHER
2020,MASSACHUSETTS,MA,US PRESIDENT,,,TRUE,16327,3658005,OTHER
2020,MICHIGAN,MI,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,2804040,5539302,DEMOCRAT
2020,MICHIGAN,MI,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2649852,5539302,REPUBLICAN
2020,MICHIGAN,MI,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,60381,5539302,LIBERTARIAN
2020,MICHIGAN,MI,US PRESIDENT,"BLANKENSHIP, DON",US TAXPAYERS PARTY,FALSE,7235,5539302,OTHER
2020,MICHIGAN,MI,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,13718,5539302,OTHER
2020,MICHIGAN,MI,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",NATURAL LAW,FALSE,2986,5539302,OTHER
2020,MICHIGAN,MI,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,963,5539302,OTHER
2020,MICHIGAN,MI,US PRESIDENT,"HOEFLING, TOM",,TRUE,32,5539302,OTHER
2020,MICHIGAN,MI,US PRESIDENT,"HUNTER, TARA RENEE",,TRUE,1,5539302,OTHER
2020,MICHIGAN,MI,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,TRUE,89,5539302,OTHER
2020,MICHIGAN,MI,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,TRUE,5,5539302,OTHER
2020,MINNESOTA,MN,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1484065,3277171,REPUBLICAN
2020,MINNESOTA,MN,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1717077,3277171,DEMOCRAT
2020,MINNESOTA,MN,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,FALSE,5611,3277171,OTHER
2020,MINNESOTA,MN,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,10033,3277171,OTHER
2020,MINNESOTA,MN,US PRESIDENT,"WEST, KANYE",INDEPENDENT,FALSE,7940,3277171,OTHER
